FileName,Genre,W,H,# frames,FPS,Length (s),,BB available?,Portrait?,,Train 1?,Test 1?,,Train 2?,Test 2?,,Train 3?,Test 3?,
192___6098c681c7f24973980e51e3b61e4429.mp4,diving,270,480,1634,30,54.47,,0,1,,1,0,,1,0,,1,0,
1959___c0663f30cedb4e56b75455db3cabf0da.mp4,diving,480,270,451,30,15.03,,1,0,,0,1,,1,0,,0,1,
2011___22d827e4921a4421bfe5800b5f30be7d.mp4,diving,270,480,198,30,6.60,,0,1,,1,0,,0,1,,1,0,
217___db72bd8012dc4deba8361b8404881fd7.mp4,diving,270,480,265,30,8.83,,0,1,,0,1,,1,0,,0,1,
2478___56312e580a7d49c2a3b79350f662390a.mp4,diving,270,480,206,30,6.87,,0,1,,1,0,,1,0,,0,1,
2556___515562d1718c40ccb2b40bee5906a8a4.mp4,diving,270,480,340,30,11.33,,0,1,,1,0,,1,0,,0,1,
2793___2cd7f96983b242f8b5d0219794950e90.mp4,diving,480,270,391,30,13.03,,1,0,,0,1,,0,1,,1,0,
2827___d7c51d02a7af487282c32801eee479af.mp4,diving,480,270,229,30,7.63,,1,0,,0,1,,1,0,,1,0,
2850___9b3da5bbaf61485fb699334e521b0614.mp4,diving,270,480,268,30,8.93,,1,1,,0,1,,0,1,,1,0,
3060___3db3e58d07e54c1195dbbabe326e863a.mp4,diving,270,480,334,30,11.13,,0,1,,1,0,,0,1,,0,1,
3071___fc3018363a154d50baf6d56163b1ce44.mp4,diving,270,480,247,30,8.23,,1,1,,0,1,,1,0,,1,0,
3091___812625fc8aa6406785d1c9607ded755a.mp4,diving,270,480,108,30,3.60,,0,1,,1,0,,1,0,,1,0,
3236___d7e7b4207c2f4300af5d995cfa34be89.mp4,diving,480,270,159,30,5.30,,1,0,,1,0,,1,0,,0,1,
3310___4df38fe225ba4272928c1b08d20a8193.mp4,diving,480,270,108,30,3.60,,0,0,,0,1,,1,0,,1,0,
334___f632cff42b2545f2ba9023e1aca7512e.mp4,diving,270,480,158,30,5.27,,1,1,,0,1,,0,1,,1,0,
3472___61fcd94da0d64591a42867d0fc386423.mp4,diving,270,480,242,30,8.07,,0,1,,1,0,,1,0,,1,0,
3584___845c7234c1ac4ffcb194c82505164946.mp4,diving,360,480,399,30,13.30,,1,1,,1,0,,1,0,,1,0,
3745___dab440ca0711414381d746f9aace3d39.mp4,diving,480,270,857,30,28.57,,1,0,,1,0,,1,0,,1,0,
3879___bc45095b38974488a6a6fdcbc499e0ad.mp4,diving,480,270,201,30,6.70,,0,0,,1,0,,0,1,,0,1,
3936___2f5b072e61c84381ba881183ce1de74a.mp4,diving,270,480,193,30,6.43,,0,1,,1,0,,1,0,,1,0,
3955___5a798eb9d1bf4f98aae7de8df7016004.mp4,diving,360,480,364,30,12.13,,0,1,,0,1,,1,0,,0,1,
4139___1b5a032b9b7642128e4a40533f625c60.mp4,diving,270,480,323,30,10.77,,1,1,,1,0,,1,0,,0,1,
4140___c7f00a7a9446445eb6ed61d8ccff0e78.mp4,diving,270,480,197,30,6.57,,1,1,,1,0,,1,0,,1,0,
4206___426d2ed8641a4518992cf2f3deb00e8c.mp4,diving,270,480,565,30,18.83,,0,1,,0,1,,1,0,,1,0,
4259___9fae8ebc6f3844aca24390d459c7de99.mp4,diving,480,270,429,30,14.30,,1,0,,1,0,,1,0,,1,0,
4402___968d3e3a482d44b4ad1abc6f85feff4b.mp4,diving,270,480,289,30,9.63,,1,1,,1,0,,1,0,,1,0,
4410___8fec89ce6a4c40b0b898f581cd049ea6.mp4,diving,270,480,333,30,11.10,,0,1,,1,0,,1,0,,0,1,
4650___65b6cb0f4a4d4fbc8dd592fb5028208e.mp4,diving,270,480,158,30,5.27,,0,1,,1,0,,1,0,,1,0,
4669___3ac9e1e5ffda4634a12089d1dc983236.mp4,diving,480,270,312,30,10.40,,1,0,,0,1,,0,1,,1,0,
4689___41b7fe998bf04f82ac94aa53b75abb30.mp4,diving,480,270,245,30,8.17,,1,0,,0,1,,0,1,,1,0,
4912___6f0b642060434a52848d9ea988f8a8f2.mp4,diving,270,480,901,30,30.03,,1,1,,1,0,,1,0,,1,0,
4959___08c0e475e521468e8635b69496a2603e.mp4,diving,480,360,80,30,2.67,,0,0,,0,1,,1,0,,1,0,
5071___94e5eb9ce70f4dbcaa5d13ec7965ad1b.mp4,diving,480,270,330,30,11.00,,0,0,,1,0,,1,0,,0,1,
5179___901c2f20298b457484a2a9c0bf8e05d9.mp4,diving,270,480,295,30,9.83,,0,1,,0,1,,0,1,,1,0,
5235___750d0675371c4c0285cd18c58f7c3129.mp4,diving,480,270,295,30,9.83,,0,0,,1,0,,1,0,,1,0,
5599___1e9ce2f11e6342e885497ca9d1567e9a.mp4,diving,270,480,319,30,10.63,,0,1,,0,1,,1,0,,1,0,
5654___1e55f2e906a24f19a87f5a4fef7308aa.mp4,diving,270,480,880,30,29.33,,1,1,,1,0,,1,0,,0,1,
582___1e7a9a214c6340df97d45b452cbba87b.mp4,diving,480,270,262,30,8.73,,1,0,,1,0,,1,0,,1,0,
6064___18baa3baa6004f38b6c15b371e21ee1b.mp4,diving,480,270,300,30,10.00,,1,0,,1,0,,1,0,,1,0,
6173___6233d809517945dc8f8a3e801c7fcdf5.mp4,diving,270,480,354,30,11.80,,1,1,,1,0,,0,1,,1,0,
6277___956fc5c9ab0543d5a101716f83b5c463.mp4,diving,480,270,288,30,9.60,,0,0,,0,1,,0,1,,1,0,
6428___1169a675532c4d6daec65b1c337f05c7.mp4,diving,480,270,278,30,9.27,,0,0,,1,0,,1,0,,0,1,
6583___80da51bf93554392b68aede73c06b136.mp4,diving,270,480,476,30,15.87,,1,1,,1,0,,0,1,,1,0,
6789___03eab0cccc8d4440bbeafff76c74dc45.mp4,diving,480,270,346,30,11.53,,1,0,,0,1,,0,1,,1,0,
6800___466fc455f79b4dd6ac4510fa3f0eaf85.mp4,diving,270,480,322,30,10.73,,1,1,,1,0,,0,1,,1,0,
6842___7a4abb61aefa483b8a98cbf221956033.mp4,diving,480,270,467,30,15.57,,1,0,,1,0,,1,0,,1,0,
6916___14f8c3ad3579480199e36e91a390a745.mp4,diving,270,480,501,30,16.70,,1,1,,0,1,,1,0,,0,1,
7068___0a92c70a0c1046088954a1bbc749d757.mp4,diving,480,270,373,30,12.43,,1,0,,1,0,,1,0,,1,0,
7200___b8d52c5e9d5044b49a0e69c7447965e4.mp4,diving,270,480,777,30,25.90,,1,1,,0,1,,1,0,,1,0,
734___d3cff8568852420fa08b587034b1bdf1.mp4,diving,480,270,300,30,10.00,,1,0,,1,0,,1,0,,1,0,
7673___a93080885c9045deb7dc33bc44936f7f.mp4,diving,480,270,206,30,6.87,,1,0,,1,0,,0,1,,0,1,
7684___104a3ec43d9140498a9d58bcae15e646.mp4,diving,480,270,204,30,6.80,,1,0,,1,0,,1,0,,1,0,
7711___ab28242daedf464cb15304d81b14aa3f.mp4,diving,270,480,226,30,7.53,,1,1,,0,1,,1,0,,1,0,
7903___6f4a02a86b554c64985b3a613227a673.mp4,diving,270,480,224,30,7.47,,0,1,,1,0,,1,0,,0,1,
8062___704804e5b2e54430a78f935a4d7c2676.mp4,diving,270,480,329,30,10.97,,0,1,,1,0,,1,0,,1,0,
8176___3378f6b8f86940a282a32c364ae4d751.mp4,diving,480,270,88,30,2.93,,1,0,,1,0,,1,0,,1,0,
8239___b79b1f4423d348f89c1dfcc821b368df.mp4,diving,270,480,1015,30,33.83,,1,1,,0,1,,0,1,,1,0,
8241___9cfa619597a34128b6e5615ccf1ec4f9.mp4,diving,480,270,458,30,15.27,,1,0,,1,0,,1,0,,1,0,
8246___5e03604a7d1548f98da818b67e529c6b.mp4,diving,270,480,265,30,8.83,,1,1,,0,1,,0,1,,1,0,
839___dad986cdbf4d453b9be26690be3bf2ed.mp4,diving,480,270,484,30,16.13,,1,0,,1,0,,1,0,,1,0,
8510___e697cd32a0a742488542eeee078e2422.mp4,diving,270,480,618,30,20.60,,1,1,,1,0,,1,0,,0,1,
8756___f164ff04b138444792dcd454c4d00be7.mp4,diving,480,270,295,30,9.83,,1,0,,0,1,,0,1,,1,0,
9178___79933cf9f2174c1181276743acc2ffbe.mp4,diving,480,270,323,30,10.77,,0,0,,1,0,,0,1,,1,0,
9835___104f2e23c6e34b648bfefed77c29d79b.mp4,diving,270,480,249,30,8.30,,0,1,,0,1,,1,0,,1,0,
9868___2674c23928464c48b55defc54e6b6624.mp4,diving,270,480,179,30,5.97,,0,1,,1,0,,1,0,,0,1,
9952___0c843e6446674158b01f3088559d8969.mp4,diving,480,270,313,30,10.43,,1,0,,1,0,,1,0,,0,1,
10100254___73ef2a1aae39429189446321f4909127.mp4,Diving,480,270,173,30,5.77,,0,0,,1,0,,1,0,,1,0,
100___b6ca4d2ba737451aa8d666815e8fabd4.mp4,football,270,480,472,30,15.73,,0,1,,1,0,,1,0,,1,0,
1020___d1515e2e36a94364b90d33d221836ba0.mp4,football,480,270,272,30,9.07,,0,0,,0,1,,1,0,,1,0,
1052___88cc48e77c4a44118744274f31f6f2b3.mp4,football,480,270,108,30,3.60,,0,0,,1,0,,1,0,,1,0,
1062___3b094fdfa1b6430fb345f36d85f27886.mp4,football,270,480,166,30,5.53,,0,1,,1,0,,0,1,,0,1,
1073___2016b18127424f93930af933c1c52230.mp4,football,270,480,302,30,10.07,,1,1,,0,1,,1,0,,1,0,
1088___cdb5d1fde5ea4c8495a1518eace822a8.mp4,football,270,480,474,30,15.80,,0,1,,1,0,,1,0,,1,0,
1098___0600062dc9c549319ae838afec7c7ecc.mp4,football,360,480,142,30,4.73,,1,1,,0,1,,0,1,,1,0,
1152___d91ee16d67804048b427f6d2e54afb6c.mp4,football,480,270,213,30,7.10,,1,0,,1,0,,0,1,,0,1,
1179___a5e322e5b95b4b56aa7223e30f18928e.mp4,football,480,270,333,30,11.10,,0,0,,1,0,,1,0,,1,0,
1186___6c724b3acd7b4eaead6b76d5939320ad.mp4,football,480,270,171,30,5.70,,1,0,,0,1,,1,0,,1,0,
1220___2cfb6b26c60343f1a777c498ee438325.mp4,football,270,480,237,30,7.90,,0,1,,1,0,,1,0,,1,0,
1225___fa50cc83c4734cb2ac3cf6115a74a12a.mp4,football,480,270,845,30,28.17,,0,0,,0,1,,1,0,,1,0,
1252___b6db492506084010b80ac8c9ed197b89.mp4,football,270,480,315,30,10.50,,0,1,,1,0,,1,0,,1,0,
1269___a62789fce7f94a2fbe0d0a8b3704202f.mp4,football,480,270,1612,30,53.73,,0,0,,0,1,,0,1,,1,0,
1277___c1938382b12c48b491776b6a41c7d6a6.mp4,football,480,270,313,30,10.43,,0,0,,1,0,,1,0,,1,0,
1314___56d70e6897744542a6640731376f4dcc.mp4,football,270,480,196,30,6.53,,1,1,,1,0,,1,0,,1,0,
1337___623880ae90ea4c349884980c9e54bafd.mp4,football,270,480,392,30,13.07,,0,1,,1,0,,1,0,,1,0,
1358___e1741803a53b4346b7a15df870cd4b45.mp4,football,270,480,592,30,19.73,,0,1,,1,0,,1,0,,0,1,
1388___2cf703429698446d8a4daa2da87b2158.mp4,football,270,480,134,30,4.47,,1,1,,0,1,,1,0,,0,1,
1396___9854f4e0a9a142f393b3fde0868ce087.mp4,football,270,480,140,30,4.67,,1,1,,0,1,,0,1,,1,0,
1415___f42509c44d824d4eb2f91016e77b9eb0.mp4,football,480,270,286,30,9.53,,0,0,,0,1,,0,1,,1,0,
1433___269b5864222a42d0a07a7af816c9dff7.mp4,football,480,270,464,30,15.47,,0,0,,1,0,,1,0,,1,0,
1438___70c6116b41ea483eb785453343bda1eb.mp4,football,270,480,541,30,18.03,,0,1,,0,1,,1,0,,1,0,
1509___ed748a985b43427abe439dd41b2e84b8.mp4,football,480,270,441,30,14.70,,0,0,,1,0,,1,0,,0,1,
1513___be8a3f1917dd4ea1bd607b18bf77bb5e.mp4,football,480,270,240,30,8.00,,0,0,,1,0,,1,0,,1,0,
1543___ee833d8c236348f8bc08ec8c2ec4295c.mp4,football,480,270,149,30,4.97,,1,0,,1,0,,0,1,,1,0,
1546___d50f5e86b2fa4e63b8bc61bc88e406c0.mp4,football,480,270,182,30,6.07,,0,0,,1,0,,0,1,,1,0,
1616___b49306e2733c44cfb792d9695abe049a.mp4,football,480,270,365,30,12.17,,0,0,,1,0,,1,0,,1,0,
1620___5828b72ffccb44628a42071e578186f9.mp4,football,480,270,843,30,28.10,,0,0,,1,0,,0,1,,1,0,
1647___3b570783d4854581937d791205dc989f.mp4,football,480,270,284,30,9.47,,0,0,,0,1,,1,0,,1,0,
1689___cb5533b050d543638531a567ee8c8e07.mp4,football,480,270,495,30,16.50,,0,0,,0,1,,1,0,,1,0,
1704___ca92da4b9dba444ab136f9516464f7f2.mp4,football,270,480,194,30,6.47,,0,1,,1,0,,1,0,,1,0,
1734___7838d313305043b4a2d78077cf9c8a73.mp4,football,270,480,710,30,23.67,,0,1,,1,0,,1,0,,1,0,
1783___8e35696a03c24475bce74eef2e0b1695.mp4,football,480,270,345,30,11.50,,0,0,,0,1,,1,0,,0,1,
1800___fdb89626665a4ab3883957112603b464.mp4,football,480,270,349,30,11.63,,0,0,,1,0,,1,0,,1,0,
185___933702921f8c4787bcf98dad8a8684b4.mp4,football,270,480,129,30,4.30,,1,1,,0,1,,1,0,,1,0,
1916___4c3537dbd5894e52b62d321cdf9e4ff8.mp4,football,270,480,143,30,4.77,,1,1,,0,1,,1,0,,1,0,
1928___9dd31aa611504fcfa5bcd28328baa3b7.mp4,football,270,480,495,30,16.50,,0,1,,1,0,,1,0,,1,0,
1954___78c98289151844748eb88f2d863f125a.mp4,football,360,480,76,30,2.53,,1,1,,0,1,,1,0,,1,0,
195___c0a94c310cb14e3ca2d6d12269394963.mp4,football,270,480,121,30,4.03,,1,1,,0,1,,1,0,,1,0,
2015___a05778054fff4e538c3f739ba4081e0c.mp4,football,270,480,125,30,4.17,,0,1,,1,0,,0,1,,1,0,
2030___ba831e0764d7478f99d26fae3f667aae.mp4,football,270,480,255,30,8.50,,0,1,,1,0,,1,0,,0,1,
2077___cfa0b67489fc46a0b3352a991fa4dbb3.mp4,football,480,270,237,30,7.90,,0,0,,1,0,,0,1,,1,0,
2087___c84d5203204549699fe550a749851fbe.mp4,football,480,270,195,30,6.50,,1,0,,1,0,,1,0,,0,1,
2098___78864acc9ce7403c855f8aaeff4810bf.mp4,football,480,270,242,30,8.07,,0,0,,0,1,,1,0,,1,0,
2173___a5013f3142424a159d6e38873e0e8224.mp4,football,480,270,192,30,6.40,,1,0,,1,0,,0,1,,1,0,
2196___b3f475404c08453fac54c6b2290a7e33.mp4,football,270,480,207,30,6.90,,1,1,,0,1,,1,0,,0,1,
2224___b3d7be8ec87b44eab2289416804ac2b8.mp4,football,270,480,169,30,5.63,,1,1,,1,0,,0,1,,1,0,
2255___abdea296680248e3b7b0ebabb5894a29.mp4,football,270,480,191,30,6.37,,1,1,,1,0,,1,0,,1,0,
2267___befc48d270de4beb8f8d74ad47ecad51.mp4,football,480,270,290,30,9.67,,0,0,,1,0,,1,0,,1,0,
2287___74fde5e407ff4a248e7b983104198bc1.mp4,football,270,480,595,30,19.83,,0,1,,0,1,,0,1,,1,0,
2308___28f9773340a44dcb8c79356173bca2ed.mp4,football,480,270,409,30,13.63,,0,0,,1,0,,1,0,,0,1,
2328___391a534b23e24005bcdbbc20843db2ae.mp4,football,480,270,486,30,16.20,,0,0,,1,0,,0,1,,0,1,
232___7608395279184e5f92727b2795672725.mp4,football,480,270,668,30,22.27,,0,0,,1,0,,1,0,,1,0,
2356___899e586c652d4569923f68dc1dfd9498.mp4,football,270,480,141,30,4.70,,1,1,,0,1,,1,0,,1,0,
2381___0c1966d08e5d42189b10261e5b7cc1d8.mp4,football,480,270,1098,30,36.60,,0,0,,1,0,,1,0,,0,1,
2383___2450783d52ee4d4fa226a6154710b869.mp4,football,480,270,1002,30,33.40,,0,0,,0,1,,0,1,,1,0,
2411___9f10dbca809b4fe09d7560f0d7463fa8.mp4,football,480,270,638,30,21.27,,0,0,,1,0,,1,0,,1,0,
244___7d5b6159cdad490faf29a97c0f7d9744.mp4,football,270,480,116,30,3.87,,1,1,,1,0,,1,0,,1,0,
2479___cfe3e54bf88d430091c73312b750121c.mp4,football,270,480,345,30,11.50,,0,1,,1,0,,0,1,,1,0,
2577___20daa52a13644973a3b8faf85b37606a.mp4,football,270,480,91,30,3.03,,1,1,,1,0,,1,0,,0,1,
2655___1b545aaf21ff4471ae3624bcf80bd5b8.mp4,football,480,270,353,30,11.77,,1,0,,1,0,,1,0,,0,1,
2687___82a106fda713495db432d3859ad7a0d1.mp4,football,270,480,188,30,6.27,,1,1,,1,0,,0,1,,1,0,
2691___2375f35559904ddea9459ea1f58e36a6.mp4,football,480,270,479,30,15.97,,0,0,,0,1,,1,0,,1,0,
2719___b1fe8f89d43e49a194ee697b44a7c8ff.mp4,football,270,480,82,30,2.73,,1,1,,1,0,,1,0,,1,0,
2758___2c08d25e101f4742ba16acb4b5465403.mp4,football,270,480,95,30,3.17,,0,1,,0,1,,1,0,,1,0,
2807___b7c9f797da8447b898f741088611a4fd.mp4,football,270,480,158,30,5.27,,1,1,,1,0,,0,1,,1,0,
2822___a9d78cb9cdad4f9ca84c0b27d489e6f7.mp4,football,480,270,465,30,15.50,,0,0,,1,0,,1,0,,0,1,
2828___425904fc651b4e70bac4d1801add5b09.mp4,football,270,480,193,30,6.43,,1,1,,1,0,,1,0,,1,0,
2831___ab4bd97d88a0470f9bbfc604d477e417.mp4,football,270,480,340,30,11.33,,1,1,,0,1,,1,0,,0,1,
2843___b3f21355d07c4a428fc4d48dd10d8190.mp4,football,480,270,752,30,25.07,,0,0,,0,1,,1,0,,1,0,
2849___8d90274632e042c0bb178722bf41c4db.mp4,football,270,480,206,30,6.87,,1,1,,1,0,,1,0,,1,0,
284___2092610c798e4af0b9b15fffc18732d7.mp4,football,270,480,410,30,13.67,,0,1,,1,0,,1,0,,1,0,
2890___a8101fc5fa144faf84512cb740f97a6f.mp4,football,480,270,440,30,14.67,,0,0,,1,0,,1,0,,1,0,
2900___2abd15795a724d41856557ef4ef07867.mp4,football,480,270,372,30,12.40,,0,0,,1,0,,1,0,,0,1,
2980___4272b0c5b0a448a1974428a7e1aae914.mp4,football,270,480,274,30,9.13,,1,1,,1,0,,1,0,,1,0,
3007___b926b17954bb4bb48f3728b3c8ecc5ab.mp4,football,480,360,553,30,18.43,,0,0,,1,0,,1,0,,1,0,
3018___daf32fc8a4044ea5b57291d499394e3a.mp4,football,480,270,189,30,6.30,,1,0,,1,0,,1,0,,0,1,
3020___96879d80e6384a39b2d908b50a073777.mp4,football,480,270,177,30,5.90,,0,0,,0,1,,0,1,,1,0,
3023___e9d7a5cdd0f847a9a1c24af361951fa1.mp4,football,480,270,176,30,5.87,,0,0,,1,0,,1,0,,1,0,
3088___8ae05212478c4708b8601782bc163524.mp4,football,480,270,243,30,8.10,,0,0,,1,0,,1,0,,1,0,
3163___3ce0c7a4162b4496b69527b5c1ee4458.mp4,football,270,480,120,30,4.00,,0,1,,0,1,,0,1,,1,0,
3186___ae337065b3144248a40e54efbd80b6f4.mp4,football,480,270,443,30,14.77,,0,0,,1,0,,0,1,,0,1,
3247___7d8875e3c884470c96b23f96b1cb2758.mp4,football,270,480,101,30,3.37,,1,1,,1,0,,1,0,,1,0,
3277___c4657d5840cc44ecb3b0b02ace934b15.mp4,football,270,480,354,30,11.80,,0,1,,1,0,,1,0,,0,1,
3289___d7c80c24e9da479cae9d6dd8a7f382dd.mp4,football,480,270,480,30,16.00,,1,0,,1,0,,0,1,,1,0,
3350___2b37a1f858a04342bf6dbc96bac5f842.mp4,football,270,480,188,30,6.27,,1,1,,1,0,,1,0,,0,1,
3375___2c63c485fe364a8d893311756529a4e8.mp4,football,480,270,575,30,19.17,,0,0,,0,1,,1,0,,1,0,
3391___87bffa311bc94cee8f5564a1731f56ef.mp4,football,270,480,271,30,9.03,,1,1,,1,0,,0,1,,1,0,
3394___3a36004a869b4814a7d64ced63e6bbcd.mp4,football,480,270,126,30,4.20,,0,0,,1,0,,1,0,,0,1,
339___827514360c81471485be0ce6fa4d9be5.mp4,football,270,480,282,30,9.40,,1,1,,1,0,,1,0,,1,0,
3435___a98dd59839ef4b70adca5b850d5c50c5.mp4,football,480,270,538,30,17.93,,0,0,,1,0,,1,0,,0,1,
3492___5dd4ae609b68465bad9dc19eb6bd2025.mp4,football,270,480,310,30,10.33,,0,1,,1,0,,0,1,,1,0,
351___27b6f66cd0d84ab0ae087f4d741b6f31.mp4,football,480,270,318,30,10.60,,0,0,,0,1,,1,0,,0,1,
3521___bfcc527290584d30b4b8ed3b017e0976.mp4,football,270,480,185,30,6.17,,0,1,,0,1,,1,0,,1,0,
3529___7d4c7c2763cd4619a48967e81eb802a5.mp4,football,480,270,167,30,5.57,,0,0,,1,0,,1,0,,0,1,
3640___03b657681de340198da30304b05aa98b.mp4,football,360,480,381,30,12.70,,0,1,,1,0,,0,1,,0,1,
3644___232304226f84442ebea7bed6298d1d79.mp4,football,480,270,605,30,20.17,,0,0,,1,0,,1,0,,0,1,
3651___5cb8b43af68c4522aabe26e53cf618da.mp4,football,480,270,875,30,29.17,,0,0,,1,0,,1,0,,1,0,
3747___53f33618302949f4aeab458e499d69b5.mp4,football,480,270,338,30,11.27,,0,0,,1,0,,0,1,,1,0,
3753___d400f3cb27e04fcead6a03985bd99e8f.mp4,football,480,270,163,30,5.43,,1,0,,1,0,,1,0,,1,0,
3796___7ec0ed6c690c4ee2954987bd916ff4fe.mp4,football,480,270,266,30,8.87,,0,0,,1,0,,1,0,,0,1,
3808___9cf051c75d414a058e133ffc7b4a08a7.mp4,football,480,270,229,30,7.63,,0,0,,1,0,,0,1,,1,0,
3813___cd5777cd8f2d4453aaf284f05537232b.mp4,football,480,270,161,30,5.37,,0,0,,0,1,,1,0,,0,1,
3848___296e25f2b75a4ff7a7afadc3908d8ac3.mp4,football,480,270,325,30,10.83,,0,0,,0,1,,1,0,,1,0,
3939___90d83648cc8a4b5dbd3eafb83d90e3f7.mp4,football,270,480,203,30,6.77,,1,1,,1,0,,0,1,,1,0,
3952___ecc90000abc44c58bc11cb67d1bc82b7.mp4,football,270,480,281,30,9.37,,0,1,,1,0,,1,0,,0,1,
3957___e4df0d019ca6405eb593aa94f44b8dd5.mp4,football,480,270,196,30,6.53,,1,0,,0,1,,0,1,,1,0,
434___71a22a413f5e4469a8235f31de3cc573.mp4,football,270,480,279,30,9.30,,0,1,,1,0,,1,0,,1,0,
452___9e4419166c6d4b2aac17019457983337.mp4,football,480,270,395,30,13.17,,0,0,,1,0,,0,1,,0,1,
477___6826794f4d34486dbc88565052c19a45.mp4,football,480,270,199,30,6.63,,1,0,,1,0,,1,0,,1,0,
47___9ad16112bc1e4a0c97b066135f03d1b4.mp4,football,480,270,224,30,7.47,,0,0,,1,0,,1,0,,0,1,
489___728079b8a6ac4c51869094cd6fe69bd9.mp4,football,480,360,274,30,9.13,,0,0,,0,1,,1,0,,1,0,
534___7afc05e4af504272b60b8d0adb341afd.mp4,football,480,270,401,30,13.37,,0,0,,1,0,,1,0,,1,0,
538___c350e02f05d04529b9322af8ea25a8d0.mp4,football,270,480,201,30,6.70,,1,1,,1,0,,0,1,,1,0,
550___9d146a44bb704bc8870274d0ea2fcaac.mp4,football,480,360,1118,30,37.27,,0,0,,0,1,,1,0,,1,0,
554___aea2bab9be5a4e218077bbfaea2d12a1.mp4,football,270,480,255,30,8.50,,1,1,,1,0,,1,0,,0,1,
557___780d9bdf0af44426b5e1c5ab3a372b18.mp4,football,480,270,214,30,7.13,,0,0,,1,0,,0,1,,0,1,
595___5036351b417d4151b1a2be2b08139349.mp4,football,270,480,356,30,11.87,,1,1,,1,0,,1,0,,1,0,
61___7fbebddcdd27444a85e0a5df0ccf9564.mp4,football,360,480,126,30,4.20,,1,1,,1,0,,0,1,,1,0,
625___f52c0bb735194bea8239aea725bc5c88.mp4,football,270,480,352,30,11.73,,1,1,,1,0,,1,0,,1,0,
633___4d3fb9e5123442c98f3549fd68aac6ce.mp4,football,480,270,518,30,17.27,,0,0,,0,1,,1,0,,1,0,
697___4396e7c21d5143c781294e2e706ec1e5.mp4,football,480,288,1604,30,53.47,,0,0,,1,0,,1,0,,1,0,
717___719544c1cf20407fbe0a5e2f7ed6f2c4.mp4,football,360,480,65,30,2.17,,1,1,,1,0,,0,1,,0,1,
731___9ac315d01b4140b7886a8f05de113710.mp4,football,270,480,124,30,4.13,,1,1,,0,1,,1,0,,1,0,
790___078afccea8a74f148975d5bd0ebdb80b.mp4,football,360,480,106,30,3.53,,1,1,,1,0,,1,0,,1,0,
824___8678151d6c5b47a78953b33e6bcd22b8.mp4,football,270,480,349,30,11.63,,1,1,,1,0,,0,1,,0,1,
846___cd62a8fb8f084273bf36deca0b5ebd99.mp4,football,270,480,142,30,4.73,,1,1,,1,0,,1,0,,1,0,
860___67ca900519bf484b9fed631d36dba25d.mp4,football,270,480,1235,30,41.17,,0,1,,0,1,,1,0,,1,0,
861___4036aedb6bc341db82d1b4476dff2a61.mp4,football,480,270,477,30,15.90,,0,0,,1,0,,0,1,,0,1,
89___fdeb3b446c5742ca94e7b94002adf1b6.mp4,football,270,480,270,30,9.00,,1,1,,0,1,,1,0,,0,1,
90___bd1f755ddd9147059595e990a46ee353.mp4,football,480,270,231,30,7.70,,1,0,,1,0,,0,1,,1,0,
913___33b9cf09543744feb1670f0b4fc18dc3.mp4,football,480,270,210,30,7.00,,0,0,,1,0,,1,0,,1,0,
92___bea838e147e5469a95fb054aa210d3ab.mp4,football,270,480,110,30,3.67,,1,1,,1,0,,1,0,,1,0,
945___0cb36fd9aec24743bf9dd752bd792fda.mp4,football,480,270,264,30,8.80,,0,0,,0,1,,1,0,,1,0,
949___59315e016fb647279777d356d8bb26d9.mp4,football,270,480,193,30,6.43,,1,1,,1,0,,0,1,,0,1,
994___c4fb9711a4114c5985401889927af1fb.mp4,football,270,480,404,30,13.47,,1,1,,0,1,,0,1,,0,1,
1002___ecfac006ef78466f87ba8534165a2ad7.mp4,golf,360,480,238,30,7.93,,0,1,,0,1,,1,0,,1,0,
1035___8e8adcf595e843609d8980600954860f.mp4,golf,270,480,159,30,5.30,,1,1,,1,0,,1,0,,1,0,
1044___fa256c8158424588a5872dfd72f68059.mp4,golf,270,480,500,30,16.67,,0,1,,1,0,,1,0,,1,0,
1046___8bf9aa9869b14dba98727f2445419c41.mp4,golf,270,480,222,30,7.40,,1,1,,1,0,,0,1,,0,1,
1063___4e7cb67a26824731a192efff87176d9e.mp4,golf,270,480,130,30,4.33,,1,1,,1,0,,1,0,,1,0,
1075___cdeb4d93ad1a4fb49e1dca1de4028a26.mp4,golf,270,480,281,30,9.37,,0,1,,0,1,,1,0,,1,0,
107___10d21a7927094c2797b7474bdf5e6fbe.mp4,golf,270,480,200,30,6.67,,1,1,,1,0,,1,0,,1,0,
10___b918ec5abe94452795b4f0f65637bd84.mp4,golf,270,480,112,30,3.73,,1,1,,1,0,,1,0,,1,0,
1113___a921b6464510476ab92972ba3a411efa.mp4,golf,270,480,105,30,3.50,,1,1,,0,1,,1,0,,1,0,
1136___fb458b551749422db714b4164248565d.mp4,golf,270,480,59,30,1.97,,1,1,,1,0,,1,0,,1,0,
1146___b547700d7bd5451ca0687bded70cd856.mp4,golf,270,480,118,30,3.93,,1,1,,1,0,,1,0,,1,0,
1190___192607b044db41b7941f9a4d50a50823.mp4,golf,270,480,324,30,10.80,,0,1,,0,1,,1,0,,0,1,
1219___d0ed518c757e41ba89ea928f4ce46725.mp4,golf,270,480,282,30,9.40,,0,1,,0,1,,0,1,,1,0,
